mean_rssi,num_active_bs,Latitude,Longitude,hour
-127.27272727272727,22,51.1943130493,4.4187068939,16
-129.39285714285714,28,51.1943817139,4.418610096,9
-120.93548387096774,31,51.2171974182,4.419321537,16
-120.76923076923077,39,51.2347869873,4.4165468216,22
-124.22222222222223,18,51.2083587646,4.3406767845,7
-123.64285714285714,28,51.2180671692,4.4452548027,7
-119.26666666666667,15,51.2119445801,4.3986582756,8
-119.09677419354838,31,51.2199249268,4.4151549339,7
-128.57575757575756,33,51.1943778992,4.4181518555,18
-122.57575757575758,33,51.2325401306,4.4052166939,11
-124.70588235294117,17,51.1947250366,4.4043998718,7
-126.6086956521739,23,51.2040481567,4.3973498344,9
-126.80952380952381,21,51.2202368,4.3661806,14
-122.15151515151516,33,51.2304115295,4.412586689,12
-119.16666666666667,12,51.2082862854,4.4124417305,7
-123.5925925925926,27,51.2137985229,4.4452633858,9
-126.29032258064517,31,51.1943016052,4.4182915688,19
-123.83333333333333,30,51.2260284424,4.4005718231,8
-105.0,2,51.2273712158,4.4111351967,9
-126.0909090909091,33,51.1894928,4.4046385,6
-121.27777777777777,18,51.2212715149,4.440776825,7
-121.77142857142857,35,51.2312202454,4.4110817909,7
-126.38888888888889,18,51.2038002014,4.4145050049,8
-126.39285714285714,28,51.2269744873,4.3784751892,17
-106.5,2,51.2334098816,4.423429966,8
-124.27272727272727,11,51.2125294,4.3949594,13
-121.14285714285714,21,51.2344512939,4.4273366928,13
-127.32,25,51.1945343018,4.4186916351,22
-122.21428571428571,28,51.2324676514,4.402961731,11
-116.66666666666667,6,51.2254142761,4.4012999535,9
-124.10714285714286,28,51.2183227539,4.4065065384,8
-126.31818181818181,22,51.2153358459,4.4124884605,9
-124.31818181818181,22,51.2055206299,4.4135465622,10
-128.46666666666667,15,51.2036399841,4.4206252098,13
-89.0,1,51.2204780579,4.3770332336,12
-119.67567567567568,37,51.2331237793,4.4171233177,22
-125.19354838709677,31,51.1852978,4.4312337,19
-126.0,2,51.2293052673,4.4377064705,10
-121.77272727272727,22,51.2170295715,4.4135932922,9
-127.5,4,51.2041702271,4.4210333824,10
-130.8125,16,51.1874464,4.4251771,16
-127.29629629629629,27,51.2001838684,4.4117035866,8
-124.46875,32,51.2019119263,4.3907217979,7
-124.17241379310344,29,51.2213608,4.38736,20
-125.04761904761905,21,51.2210731506,4.4066581726,13
-127.51851851851852,27,51.2121391296,4.4179849625,13
-123.17241379310344,29,51.2162780762,4.4106249809,16
-121.47222222222223,36,51.218547821,4.4052000046,10
-116.0,1,51.2045936584,4.3960533142,13
-128.27272727272728,33,51.1943397522,4.4185633659,17
-126.21212121212122,33,51.1944351196,4.4182033539,15
-120.64,25,51.2187576294,4.423019886,7
-127.45161290322581,31,51.1937255859,4.4118819237,14
-120.70588235294117,17,51.2337493896,4.4268317223,12
-120.5,18,51.2280921936,4.4383115768,10
-126.38095238095238,21,51.1887487,4.4336326,17
-122.75757575757575,33,51.2305831909,4.404083252,12
-123.76923076923077,26,51.2269363403,4.4040565491,7
-127.6875,32,51.1943626404,4.4183368683,10
-123.6923076923077,26,51.2143936157,4.4145998955,9
-129.1875,16,51.2025566101,4.4169383049,9
-120.15789473684211,19,51.2215232849,4.4367966652,9
-125.95,20,51.2198195,4.3662019,13
-129.89285714285714,28,51.194442749,4.4185466766,2
-122.2,20,51.2332267761,4.4280614853,11
-126.42857142857143,21,51.2012062073,4.41685009,10
-110.0,1,51.2047271729,4.4202766419,8
-125.20833333333333,24,51.2128486633,4.4567432404,11
-129.33333333333334,27,51.1944274902,4.4185099602,1
-118.04166666666667,24,51.2280235291,4.4060630798,9
-122.43333333333334,30,51.2324409485,4.4029965401,10
-125.375,16,51.2063331604,4.4162302017,9
-111.66666666666667,3,51.2153434753,4.4139099121,7
-125.66666666666667,18,51.2217979431,4.4056501389,14
-126.0909090909091,22,51.2091178894,4.4481749535,12
-116.41666666666667,24,51.2307510376,4.4100651741,15
-119.13333333333334,30,51.2269439697,4.4140381813,7
-122.65,20,51.2215576172,4.4155302048,10
-123.38095238095238,21,51.2162399292,4.4264616966,9
-92.0,1,51.2298164368,4.4062066078,8
-117.0,2,51.2168998718,4.4134984016,7
-125.3529411764706,17,51.2149620056,4.437608242,10
-117.28571428571429,7,51.2051696777,4.3903365135,7
-128.2,25,51.1944885254,4.4184799194,14
-112.91666666666667,12,51.2098083496,4.4224114418,8
-125.29166666666667,24,51.2163963318,4.4103116989,16
-126.36,25,51.1943893433,4.4185581207,18
-126.5,2,51.2211647034,4.4149398804,8
-123.34615384615384,26,51.21068573,4.4242367744,9
-125.73333333333333,15,51.2224425,4.4093126,13
-123.82608695652173,23,51.2272720337,4.4376616478,11
-120.60606060606061,33,51.2334442139,4.410756588,10
-126.84848484848484,33,51.1942176819,4.4183702469,16
-126.47368421052632,19,51.2201589,4.3661201,10
-113.28571428571429,7,51.2310583,4.4399788,22
-125.7,30,51.2193031311,4.4036765099,18
-129.5483870967742,31,51.1944351196,4.41857481,19
-127.85185185185185,27,51.1943473816,4.4185647965,3
-121.72222222222223,18,51.2207069397,4.409766674,7
-127.20833333333333,24,51.2008285522,4.4212684631,12
-127.03571428571429,28,51.2090148926,4.4359383583,12
-124.43333333333334,30,51.2165184021,4.4280700684,9
-126.64285714285714,28,51.2189407349,4.4043931961,17
-126.78787878787878,33,51.2190742493,4.4043416977,7
-127.125,16,51.2018699646,4.4203867912,9
-107.66666666666667,3,51.2359352112,4.4244484901,9
-124.62068965517241,29,51.2035217285,4.4255018234,12
-121.05714285714286,35,51.2135810852,4.4227480888,7
-125.77777777777777,18,51.1902580261,4.4511051178,16
-122.75675675675676,37,51.2184944153,4.4494066238,7
-123.51724137931035,29,51.2033882141,4.4255433083,12
-125.15,20,51.2153129578,4.4082083702,14
-120.1025641025641,39,51.2356033325,4.4173865318,19
-121.25714285714285,35,51.2139930725,4.4238300324,7
-126.0,1,51.2244567871,4.4022583962,18
-125.58620689655173,29,51.1942634583,4.4184818268,11
-120.66666666666667,21,51.2273330688,4.4107618332,9
-122.8,5,51.2215538025,4.418191433,10
-127.0,1,51.2279167175,4.4341797829,9
-122.83333333333333,12,51.2099266052,4.415623188,11
-126.21875,32,51.2186813354,4.4043049812,18
-127.3529411764706,17,51.2034988403,4.39108181,8
-123.06451612903226,31,51.2148806,4.405553,18
-128.64,25,51.2028770447,4.4142699242,12
-122.58620689655173,29,51.2290077209,4.4043931961,9
-127.75,24,51.2033653259,4.425549984,11
-93.0,2,51.2214851379,4.4143848419,10
-112.0,5,51.2135810852,4.411046505,16
-118.16216216216216,37,51.2358055115,4.4151248932,23
-126.25,24,51.2015151978,4.4237232208,10
-122.5,28,51.201374054,4.4109883308,9
-122.75,12,51.2117848,4.3944775,6
-103.85714285714286,7,51.2100868225,4.407851696,8
-113.85714285714286,7,51.2037773132,4.4262633324,9
-121.37209302325581,43,51.2349052429,4.4178900719,4
-123.2258064516129,31,51.2264938354,4.4051599503,8
-121.25806451612904,31,51.2288475037,4.413189888,7
-128.77777777777777,18,51.2041625977,4.4210968018,9
-121.0,1,51.2071838379,4.3906464577,8
-124.08108108108108,37,51.2320632935,4.4050683975,12
-125.75,32,51.1941871643,4.4185566902,2
-121.18518518518519,27,51.2099876404,4.4515733719,12
-127.95652173913044,23,51.2156028748,4.4082298279,15
-125.6086956521739,23,51.1929141,4.4076238,18
-124.21875,32,51.218952179,4.4044466019,18
-125.61538461538461,13,51.2121828,4.3950472,11
-119.54545454545455,22,51.22145,4.3870917,17
-121.52631578947368,38,51.226978302,4.4117984772,13
-122.17647058823529,17,51.2289619446,4.4369149208,9
-124.375,16,51.2051315308,4.3883085251,8
-122.0,28,51.2260932922,4.4007668495,8
-129.31578947368422,19,51.1859955,4.4261632,19
-127.21428571428571,14,51.2122642,4.3947813,4
-126.95454545454545,22,51.2234458923,4.4033799171,13
-123.24,25,51.203338623,4.4254684448,10
-125.81818181818181,11,51.2092781067,4.413670063,9
-123.54545454545455,11,51.2119328,4.3946743,0
-120.625,32,51.2129859924,4.4186449051,10
-124.26923076923077,26,51.1942520142,4.4183568955,0
-123.1470588235294,34,51.2145462036,4.4127664566,7
-123.85714285714286,21,51.2075805664,4.4296865463,9
-100.5,2,51.2294158936,4.4136400223,12
-123.46666666666667,15,51.2080383301,4.4108433723,10
-121.77777777777777,27,51.2294235229,4.4374718666,10
-121.02380952380952,42,51.2357940674,4.4172282219,21
-118.44827586206897,29,51.2359962463,4.4167499542,16
-123.875,24,51.216671,4.3934003,15
-106.0,1,51.2200737,4.3469347954,15
-126.3125,16,51.2091941833,4.4158267975,9
-123.45161290322581,31,51.2296180725,4.4020614624,9
-122.41176470588235,34,51.2172813416,4.4165883064,8
-123.43478260869566,23,51.2158164978,4.4104700089,15
-123.93103448275862,29,51.2304725647,4.4041619301,14
-124.8,15,51.204914093,4.394505024,7
-125.72727272727273,22,51.2061691284,4.3948898315,9
-126.92,25,51.1944999695,4.4184484482,10
-128.41935483870967,31,51.1946144104,4.4099416733,15
-123.875,24,51.194229126,4.4183983803,9
-124.04761904761905,21,51.2211074829,4.4068050385,13
-121.70833333333333,24,51.2217903137,4.4181981087,9
-121.66666666666667,9,51.2119855,4.3947528,9
-127.28571428571429,28,51.1942443848,4.4186835289,15
-119.625,8,51.211908,4.3946333,2
-122.75,20,51.2129135132,4.4250750542,8
-119.29166666666667,24,51.2030677795,4.4283585548,8
-127.33333333333333,33,51.1942443848,4.4183897972,0
-122.125,32,51.2311248779,4.4098014832,10
-127.55555555555556,18,51.2080802917,4.4119882584,12
-82.0,1,51.2138137817,4.4071397781,16
-125.0,1,51.2267570496,4.4146866798,9
-125.20588235294117,34,51.1943016052,4.4185166359,18
-123.0,16,51.2074127197,4.4034881592,13
-123.66666666666667,27,51.2190284729,4.4046516419,18
-124.69565217391305,23,51.2191429138,4.4045367241,19
-120.38709677419355,31,51.2242965698,4.4156365395,11
-123.28571428571429,21,51.2045898438,4.3979916573,11
-127.5,2,51.2008666992,4.4277400971,8
-122.28571428571429,14,51.2096595764,4.413851738,10
-121.5,32,51.232460022,4.4057784081,13
-126.71428571428571,28,51.1943855286,4.4179668427,10
-124.75,36,51.2181625366,4.4088516235,9
-119.05,20,51.2115135193,4.4299435616,11
-128.28,25,51.1946144104,4.4185018539,13
-118.56756756756756,37,51.2298088074,4.4139032364,13
-127.22222222222223,27,51.1942672729,4.4186782837,23
-128.0,27,51.2012748718,4.4214615822,9
-121.72727272727273,22,51.2278327942,4.41655159,10
-124.21428571428571,28,51.2190132141,4.4047951698,18
-121.25641025641026,39,51.2182006836,4.4143013954,10
-113.65,20,51.2245025635,4.4142184258,14
-126.88888888888889,27,51.1997756958,4.3945384026,15
-120.81818181818181,11,51.225856781,4.3775782585,11
-127.91304347826087,23,51.1903381348,4.4510364533,16
-122.15,40,51.2310638428,4.413585186,11
-123.0,29,51.2161941528,4.4096164703,15
-120.75,8,51.2220878601,4.4211168289,11
-126.90322580645162,31,51.1944465637,4.4180350304,7
-113.33333333333333,3,51.2359848022,4.4248900414,8
-126.57142857142857,21,51.200958252,4.397023201,12
-128.10526315789474,19,51.2021141052,4.4282317162,8
-123.93333333333334,30,51.2161331177,4.4093866348,15
-127.0,2,51.203578949,4.4206252098,8
-121.15789473684211,38,51.2352371216,4.4163765907,17
-109.5,2,51.2102127075,4.341088295,11
-125.5,10,51.2114091,4.3953287,9
-105.2,5,51.2277145386,4.4407615662,14
-123.52631578947368,19,51.227596283,4.4020452499,11
-122.10526315789474,19,51.2132148743,4.3929400444,11
-123.9090909090909,22,51.2140235901,4.4265151024,8
-121.15384615384616,39,51.2170562744,4.4166517258,16
-127.0,2,51.2244300842,4.4156885147,11
-125.15,20,51.2210464478,4.4067416191,13
-122.57142857142857,14,51.2108726501,4.4406714439,11
-122.64,25,51.226940155,4.4082598686,8
-123.78125,32,51.2184562683,4.4064249992,8
-122.61111111111111,18,51.230796814,4.4302434921,11
-127.0909090909091,11,51.2242614,4.4121435,16
-126.54545454545455,11,51.2113823,4.3954943,3
-124.0,10,51.2091774,4.3349025,16
-126.78260869565217,23,51.1944389343,4.4180865288,13
-119.5,12,51.208732605,4.4117383957,10
-127.42857142857143,14,51.2124538,4.3950348,3
-127.1875,16,51.2068634033,4.4232749939,7
-105.25,4,51.227016449,4.441608429,16
-123.73333333333333,30,51.2137794495,4.4109168053,11
-124.0,15,51.2042388916,4.3920717239,8
-120.57575757575758,33,51.2113113403,4.4216299057,10
-129.76923076923077,26,51.201385498,4.4156751633,8
-117.5,4,51.2194099426,4.3979382515,12
-131.11111111111111,18,51.2025413513,4.4152598381,9
-109.33333333333333,3,51.216545105,4.4139084816,7
-123.21212121212122,33,51.2249755859,4.4124984741,15
-124.0,20,51.2023735046,4.4228582382,11
-125.6842105263158,19,51.2152404785,4.4084916115,15
-127.92592592592592,27,51.1943321228,4.4187068939,1
-122.0,18,51.2167555,4.3929171,10
-129.73684210526315,19,51.1868475,4.42553,16
-122.6,25,51.233039856,4.4057717323,9
-127.12121212121212,33,51.1944351196,4.418153286,15
-125.75,20,51.2190246582,4.4080381393,17
-127.39393939393939,33,51.1943435669,4.4183068276,10
-122.31818181818181,22,51.2171516418,4.4055185318,10
-120.34615384615384,26,51.2191047668,4.4195718765,14
-124.0,21,51.2056541443,4.4174184799,7
-121.3157894736842,38,51.2359809875,4.4165234566,19
-129.25,16,51.2081718445,4.4299616814,8
-123.65517241379311,29,51.2324104309,4.4031181335,13
-125.35,20,51.2014427185,4.4238014221,11
-122.3157894736842,19,51.20936203,4.4023284912,12
-128.12121212121212,33,51.2000045776,4.4114999771,10
-122.38235294117646,34,51.210647583,4.4245181084,14
-129.27777777777777,18,51.1859669,4.4259966,19
-126.47058823529412,17,51.2111618,4.39115,19
-121.27777777777777,18,51.2052688599,4.3907785416,12
-124.16,25,51.2166900635,4.4269747734,10
-128.9,10,51.1869235,4.4254614,16
-124.43478260869566,23,51.202747345,4.4286198616,14
-118.85714285714286,21,51.2296447754,4.4016866684,8
-127.0,11,51.2113106,4.3953832,10
-121.0,3,51.2150917053,4.4091601372,16
-128.44,25,51.1944198608,4.4185600281,7
-128.8695652173913,23,51.1943473816,4.4185833931,17
-125.96875,32,51.1959495544,4.4086232185,14
-126.9375,32,51.2265739441,4.4006199837,13
-123.78571428571429,14,51.199886322,4.3944950104,8
-125.9,20,51.1944389343,4.4185848236,6
-124.125,24,51.2153701782,4.4084501267,14
-122.5,28,51.2323608398,4.4028902054,10
-122.72727272727273,22,51.203868866,4.3893651962,8
-123.05882352941177,17,51.2199516296,4.4405298233,10
-122.61111111111111,18,51.2273101807,4.4283065796,14
-132.0,1,51.2259635925,4.4591069222,9
-124.26666666666667,30,51.2190818787,4.4050931931,8
-123.51612903225806,31,51.2034721375,4.4253568649,11
-122.68181818181819,22,51.217338562,4.4285550118,8
-129.57894736842104,19,51.185988,4.4260807,16
-120.75675675675676,37,51.2334098816,4.4096565247,10
-117.9047619047619,21,51.2174339294,4.4125900269,10
-119.5,32,51.2286949158,4.4393515587,8
-125.21875,32,51.1941947937,4.4183883667,0
-127.83333333333333,18,51.2033615112,4.4527535439,12
-118.25925925925925,27,51.2111854553,4.4103884697,7
-128.2058823529412,34,51.1942825317,4.4183001518,1
-124.9375,32,51.2189979553,4.422996521,11
-121.03030303030303,33,51.2186203003,4.4171700478,7
-124.66666666666667,15,51.206703186,4.4144735336,9
-121.52631578947368,19,51.2233543396,4.4273366928,13
-126.33333333333333,18,51.2014961243,4.4237551689,9
-122.77777777777777,36,51.2105064392,4.4191651344,13
-123.53571428571429,28,51.2015838623,4.4256300926,11
-125.47368421052632,19,51.2201253,4.3663228,12
-125.18518518518519,27,51.2276191711,4.4016685486,6
-126.58620689655173,29,51.1942672729,4.4183402062,11
-121.34285714285714,35,51.2305145264,4.4126315117,11
-127.70833333333333,24,51.1942749023,4.4185500145,23
-125.73333333333333,30,51.1942253113,4.4186835289,18
-120.55555555555556,27,51.2184448242,4.422416687,15
-123.41379310344827,29,51.1942138672,4.4187068939,12
-124.45454545454545,22,51.2071609497,4.3876614571,9
-126.05263157894737,19,51.2199897766,4.4059700966,14
-126.75,32,51.2163658142,4.4192867279,10
-121.26923076923077,26,51.2293930054,4.4375281334,10
-123.56410256410257,39,51.2145767212,4.4092831612,10
-121.02439024390245,41,51.2354850769,4.4167366028,14
-117.03571428571429,28,51.2359199524,4.4165034294,0
-123.96153846153847,26,51.2193031311,4.4044651985,8
-128.25,24,51.2047271729,4.3904252052,7
-111.75,4,51.2344322205,4.4113583565,10
-125.93548387096774,31,51.2015686035,4.4257183075,14
-111.2,5,51.2154960632,4.4085617065,15
-123.20588235294117,34,51.2194061279,4.4045381546,19
-121.85185185185185,27,51.2323875427,4.4029102325,12
-115.25,12,51.2293434143,4.431538105,11
-121.23333333333333,30,51.2277755737,4.401901722,11
-122.5,24,51.2166290283,4.4268698692,10
-120.5,22,51.2108039856,4.4099335671,7
-122.76470588235294,34,51.2321128845,4.4049901962,11
-128.10344827586206,29,51.194229126,4.4184465408,0
-130.24137931034483,29,51.1943321228,4.418610096,16
-124.14285714285714,21,51.2209854126,4.4066200256,13
-124.3,20,51.2173309326,4.4447898865,12
-128.25806451612902,31,51.1943702698,4.4187932015,1
-129.1304347826087,23,51.1944999695,4.4184064865,14
-120.95,20,51.2243843079,4.4345431328,10
-104.0,1,51.2158470154,4.4530768395,7
-111.0,2,51.212688446,4.4102649689,6
-91.625,8,51.2309799194,4.4250249863,8
-124.78378378378379,37,51.232170105,4.4052634239,9
-118.23809523809524,21,51.221532,4.3869535,20
-123.175,40,51.2135658264,4.4113116264,7
-127.41935483870968,31,51.1943626404,4.418045044,17
-113.23076923076923,13,51.207775116,4.4325933456,10
-124.51612903225806,31,51.2323989868,4.4029450417,10
-127.5909090909091,22,51.2014122009,4.4238467217,11
-124.16216216216216,37,51.2312507629,4.4110865593,7
-125.78571428571429,14,51.225025177,4.4030117989,12
-122.95454545454545,22,51.2358360291,4.4261050224,8
-121.54054054054055,37,51.2152557373,4.4051418304,9
-122.14285714285714,21,51.2265434265,4.4051117897,9
-128.5,30,51.1942939758,4.4185714722,17
-121.1,40,51.235622406,4.4153299332,16
-120.25925925925925,27,51.2088699341,4.4341282845,9
-122.36842105263158,19,51.2097816467,4.388876915,6
-126.56521739130434,23,51.2219390869,4.4048833847,7
-122.29032258064517,31,51.2251739502,4.4169783592,13
-124.35714285714286,28,51.2191696167,4.4039783478,19
-119.45714285714286,35,51.2353019714,4.4171967506,6
-127.34615384615384,26,51.194442749,4.4186549187,9
-128.16,25,51.1944580078,4.4185419083,11
-128.48275862068965,29,51.1943283081,4.4186081886,17
-125.24242424242425,33,51.1943283081,4.4187984467,18
-122.55172413793103,29,51.2247505188,4.4149885178,7
-121.93103448275862,29,51.2172279358,4.4164800644,7
-128.55555555555554,27,51.1943626404,4.4186115265,0
-106.66666666666667,3,51.210231781,4.417924881,7
-125.04545454545455,22,51.2034301758,4.4270281792,8
-127.0,31,51.1944046021,4.4181351662,10
-119.72222222222223,18,51.2128448486,4.4256682396,11
-126.55555555555556,18,51.2154884338,4.4082050324,14
-124.92592592592592,27,51.21043396,4.4057416916,10
-124.0,2,51.2098236084,4.3949685097,12
-121.375,32,51.2298316956,4.4024167061,11
-123.55555555555556,18,51.2154045105,4.4083299637,15
-123.29411764705883,17,51.2021636963,4.4103031158,13
-125.64516129032258,31,51.1939849854,4.4186081886,16
-118.47058823529412,17,51.221950531,4.39767313,17
-124.04761904761905,21,51.2265014648,4.4020218849,9
-124.03333333333333,30,51.2141876221,4.4104847908,10
-116.08333333333333,24,51.2345466614,4.4128451347,10
-131.42424242424244,33,51.1926383972,4.4088001251,15
-119.39393939393939,33,51.2172660828,4.4164648056,7
-122.25925925925925,27,51.2301216125,4.4091348648,9
-118.5,2,51.2279281616,4.4399833679,15
-119.8125,16,51.2120132446,4.4419631958,9
-119.95238095238095,21,51.1990661621,4.3908214569,8
-126.57142857142857,28,51.2060661316,4.3871598244,9
-120.97142857142858,35,51.2125740051,4.4211001396,13
-118.11111111111111,36,51.235332489,4.4162950516,18
-127.4,10,51.2113205,4.3953004,23
-125.83333333333333,30,51.1999931335,4.411550045,8
-130.8125,16,51.1867996,4.4255946,17
-119.375,32,51.2294921875,4.4130549431,12
-121.54166666666667,24,51.2272529602,4.4377164841,9
-114.0,2,51.2305297852,4.4092431068,8
-123.76923076923077,26,51.2267837524,4.4054031372,8
-128.0,29,51.1944770813,4.4185452461,9
-122.26470588235294,34,51.2172050476,4.4165768623,7
-121.0909090909091,22,51.2090301514,4.4357767105,9
-122.25,4,51.2225952148,4.4205732346,13
-122.43333333333334,30,51.2060890198,4.3872284889,8
-127.24,25,51.1943893433,4.4185900688,23
-122.07142857142857,28,51.232460022,4.4028816223,11
-127.51515151515152,33,51.1941833496,4.4183483124,7
-127.78260869565217,23,51.1942939758,4.409573555,14
-126.96551724137932,29,51.2003593445,4.4144268036,16
-124.78260869565217,23,51.2266349792,4.4051485062,9
-124.33333333333333,15,51.2128791809,4.4376502037,11
-122.83333333333333,30,51.2351303101,4.423345089,7
-113.5,2,51.2153320312,4.4085035324,16
-120.91666666666667,24,51.2098808289,4.4080514908,9
-102.0,6,51.217666626,4.4172215462,13
-127.09677419354838,31,51.1942634583,4.4184732437,21
-126.66666666666667,21,51.1945419312,4.4185614586,9
-125.42857142857143,21,51.2059135437,4.4212398529,12
-126.46666666666667,15,51.2071723938,4.4126048088,10
-121.87878787878788,33,51.2152366638,4.4049549103,9
-127.25806451612904,31,51.1942100525,4.4182882309,7
-120.8695652173913,23,51.2027015686,4.4214568138,11
-121.19047619047619,21,51.2231750488,4.4399132729,9
-127.82352941176471,34,51.1941604614,4.4181566238,7
-125.74193548387096,31,51.2191200256,4.4043865204,8
-120.6842105263158,19,51.2111473083,4.4174785614,9
-121.0,1,51.2310943604,4.4091300964,7
-125.20689655172414,29,51.2114334106,4.4100184441,9
-123.62962962962963,27,51.2218208313,4.4205284119,13
-126.29411764705883,17,51.206489563,4.412129879,9
-128.07142857142858,28,51.1942749023,4.4186215401,16
-125.0,19,51.2234191895,4.3994083405,8
-122.85714285714286,21,51.2014884949,4.4235434532,10
-129.33333333333334,18,51.2019805908,4.4188985825,10
-126.83870967741936,31,51.1943893433,4.4183769226,3
-121.87096774193549,31,51.2132034302,4.4093332291,10
-119.72727272727273,33,51.210521698,4.4188399315,10
-128.84848484848484,33,51.1944160461,4.4185681343,8
-125.1875,16,51.2198138,4.3661741,19
-122.5,2,51.2109146118,4.4258098602,7
-116.5,4,51.2277946472,4.4115548134,14
-124.03846153846153,26,51.2104568481,4.4059100151,12
-119.43589743589743,39,51.2339477539,4.4175868034,17
-131.4,5,51.1924971,4.4076324,16
-127.48148148148148,27,51.1943817139,4.4185781479,8
-122.06666666666666,30,51.203956604,4.3891248703,9
-123.8,20,51.2113075256,4.4260816574,8
-127.66666666666667,3,51.2200775146,4.3687233925,9
-124.14285714285714,14,51.206161499,4.4281415939,9
-126.66666666666667,6,51.228427887,4.4391899109,6
-125.0,12,51.2124471,4.3946733,3
-123.76190476190476,21,51.221031189,4.4070549011,13
-124.96551724137932,29,51.2019538879,4.3905582428,7
-126.96296296296296,27,51.2130851746,4.410130024,10
-113.25,12,51.2231826782,4.3984031677,17
-120.93181818181819,44,51.2181396484,4.41441679,10
-127.57142857142857,21,51.1944847107,4.4185466766,14
-120.8,35,51.2309684753,4.409910202,12
-125.88888888888889,18,51.2014465332,4.423728466,11
-117.91428571428571,35,51.2352828979,4.4181485176,4
-107.14285714285714,7,51.2306632996,4.4312200546,11
-128.1818181818182,22,51.2013511658,4.4257235527,12
-119.25,8,51.2250137329,4.4153881073,13
-119.20588235294117,34,51.2327804565,4.4051785469,12
-117.8,10,51.2109718323,4.4233531952,7
-124.95238095238095,21,51.1944847107,4.4185767174,12
-124.0,23,51.2122077942,4.4185166359,8
-121.3,40,51.2302017212,4.4129648209,8
-112.0,1,51.219707489,4.3960700035,17
-127.3225806451613,31,51.194229126,4.4182868004,15
-129.3684210526316,19,51.2020492554,4.4238166809,10
-123.82608695652173,23,51.2064628601,4.4204916954,12
-119.73333333333333,15,51.2296714783,4.4019618034,9
-127.25,20,51.1873546,4.4251639,20
-121.91304347826087,23,51.2324142456,4.4029049873,11
-125.03448275862068,29,51.2174530029,4.4136118889,9
-127.20833333333333,24,51.1923661,4.4076574,16
-120.875,8,51.2099189758,4.4116735458,13
-130.13636363636363,22,51.2041702271,4.4227514267,9
-129.44444444444446,27,51.1944694519,4.4185700417,21
-122.58823529411765,17,51.2334442139,4.4221234322,11
-122.0,14,51.2112315,4.3911671,19
-126.5,26,51.1943778992,4.418551445,5
-123.45161290322581,31,51.2111473083,4.4077315331,10
-123.0909090909091,44,51.2356147766,4.416574955,18
-75.0,1,51.2281303406,4.4101681709,11
-109.0,6,51.2275123596,4.439558506,8
-125.1304347826087,23,51.2095985413,4.4485216141,16
-121.79166666666667,24,51.2192344666,4.4044632912,18
-127.73076923076923,26,51.1944465637,4.418466568,7
-128.6086956521739,23,51.1970787048,4.4044499397,15
-128.6206896551724,29,51.1942367554,4.4186649323,15
-118.96666666666667,30,51.2104034424,4.4186615944,7
-122.29166666666667,24,51.2109184265,4.4108166695,8
-125.68,25,51.2028617859,4.4140267372,9
-126.0,1,51.2032928467,4.4277868271,8
-124.57777777777778,45,51.1991195679,4.4109869003,11
-120.68181818181819,22,51.2324142456,4.4247150421,12
-131.3,20,51.1958961487,4.4558467865,15
-119.78787878787878,33,51.2174072266,4.4194397926,7
-126.18181818181819,33,51.1940917969,4.4184885025,20
-122.04545454545455,22,51.2301368713,4.4309883118,10
-125.0,16,51.202381134,4.4183883667,9
-127.55555555555556,27,51.194316864,4.418680191,1
-127.25925925925925,27,51.1892726,4.4034693,13
-123.22222222222223,36,51.2164535522,4.4193301201,13
-121.36585365853658,41,51.2354469299,4.4152183533,16
-125.27586206896552,29,51.2041397095,4.3880081177,7
-118.2,5,51.2344398499,4.413608551,14
-120.9090909090909,11,51.2080688477,4.4132499695,12
-123.43478260869566,23,51.2168426514,4.4128599167,11
-109.0,5,51.2095108032,4.458896637,16
-120.64864864864865,37,51.217628479,4.4178981781,9
-122.14285714285714,21,51.2145118713,4.4187483788,12
-129.625,32,51.1942596436,4.4186749458,16
-119.71428571428571,21,51.2341384888,4.4260149002,11
-127.52173913043478,23,51.2020263672,4.4152951241,9
-123.9090909090909,22,51.2048454285,4.3906216621,7
-126.0,31,51.2018623352,4.3916134834,7
-120.78947368421052,38,51.22315979,4.4229183197,21
-127.42105263157895,19,51.2127609253,4.3347001076,12
-123.5,2,51.2223472595,4.4385533333,11
-123.17391304347827,23,51.2209205627,4.4066300392,13
-125.0,22,51.233631134,4.4222316742,11
-128.0,20,51.2129707336,4.4532384872,12
-124.44444444444444,27,51.1942443848,4.418405056,22
-124.69565217391305,23,51.2251853943,4.4015684128,8
-127.3157894736842,19,51.2027511597,4.4207115173,11
-124.2,20,51.2156867981,4.4084501267,16
-127.96,25,51.1945495605,4.4097948074,15
-126.44444444444444,9,51.2112183,4.3954626,11
-123.53846153846153,26,51.2191619873,4.4046134949,18
-97.5,2,51.2347221375,4.4043598175,11
-122.51515151515152,33,51.2034111023,4.4254250526,13
-120.75,32,51.2359085083,4.4206519127,9
-122.58333333333333,24,51.2251205444,4.4263048172,13
-106.0,3,51.2089996338,4.4058198929,12
-122.41176470588235,34,51.2107391357,4.4191250801,13
-128.16666666666666,24,51.202041626,4.414935112,10
-120.10714285714286,28,51.2102165222,4.4158535004,9
-121.5,40,51.2329139709,4.4177465439,7
-120.525,40,51.2350730896,4.4175434113,20
-123.79166666666667,24,51.2276229858,4.409453392,9
-123.82758620689656,29,51.2213715,4.3873806,19
